1001,22,19,22005,0,0,912,wldba,912,42.906841,-78.799156,1596222474,22,22005,0,2048,
1003,23,20,23013,0,0,930,brrtc,930,42.945671,-78.907028,1596222391,23,23013,0,2060,
1005,23,20,23012,0,0,911,mnfil,911,42.930984,-78.839241,1596222530,23,23012,0,2057,
1007,18,20,18004,0,-120,917,dlvst,915,42.898205,-78.853912,1596222482,18,18004,0,2041,
1010,24,19,24012,0,60,910,andrw,911,42.922352,-78.783859,1596222488,24,24012,0,2018,
1011,23,19,23016,0,0,909,abtba,909,42.857285,-78.829865,1596222522,23,23016,0,2040,
1013,0,0,24016,4,-300,915,marmn,910,42.882118,-78.876801,1596222532,24,24016,0,2073,
1014,0,0,26007,4,-180,923,twyml,920,42.921993,-78.848961,1596222495,26,26007,0,2081,
1016,12,19,12013,0,-60,914,nghmp,913,42.915394,-78.886925,1596222518,12,12013,0,2024,
1018,13,20,44006,0,0,910,dlvgr,910,42.918282,-78.829117,1596222506,44,44006,0,2089,
1020,16,20,14011,0,0,918,mnbfl,918,42.715687,-78.827217,1596222533,14,14011,0,1041,
1022,32,19,32011,0,-60,912,clwbr,911,42.936569,-78.754120,1596222365,32,32011,0,1083,
1023,15,20,15008,0,-120,914,scl,912,42.857395,-78.812256,1596222522,15,15008,0,1046,
1026,6,20,6008,0,0,908,glrml,908,42.912506,-78.765732,1596222501,6,6008,0,1028,
1027,0,0,42006,4,0,935,lterr,935,42.882118,-78.825172,1596222417,42,42006,0,1099,
1028,6,20,6012,0,-120,912,wldba,910,42.902084,-78.825249,1596222529,6,6012,0,1026,
1030,4,19,76002,0,-60,915,michl,914,42.906647,-78.780655,1596222517,76,76002,0,1103,
1032,16,20,16009,0,-120,913,abtba,911,42.866829,-78.849068,1596222503,16,16009,0,1060,
1033,15,20,15006,0,0,916,sogat,916,42.827446,-78.754448,1596222395,15,15006,0,1047,
1034,1,19,4007,0,-180,919,nolvj,916,42.885117,-78.755379,1596222513,4,4007,0,1017,
1038,19,19,19008,0,-120,908,abtba,906,42.857670,-78.828934,1596222526,19,19008,0,1072,
1040,32,20,32013,0,120,917,twyml,919,42.911709,-78.765022,1596222432,32,32013,0,1087,
1041,0,0,16011,5,-120,923,babck,921,42.889046,-78.872261,1596222465,16,16011,0,1095,
1042,19,20,19012,0,0,911,badlv,911,42.916851,-78.813637,1596222501,19,19012,0,1074,
1044,32,19,32012,0,0,914,bflst,914,42.940556,-78.868538,1596222444,32,32012,0,1079,
1045,16,19,16012,0,0,920,bnmc,920,42.898617,-78.868423,1596222510,16,16012,0,1058,
1046,4,20,4006,0,60,910,bdyfl,911,42.892513,-78.841217,1596222526,4,4006,0,1019,
1049,15,19,15007,0,0,910,lterr,910,42.883137,-78.879669,1596222397,15,15007,0,1048,
1052,4,20,32016,0,99999,9999,twyml,910,42.902824,-78.783669,1596222256,32,32016,0,1088,
