1003,23,19,23017,0,0,940,abtba,940,42.857479,-78.828743,1596137366,23,23017,0,2055,
1004,26,20,12022,0,0,943,badlv,943,42.922047,-78.850151,1596137405,12,12022,0,2028,
1005,0,0,48006,4,-120,930,socam,928,42.955212,-78.821228,1596137432,48,48006,0,2098,
1007,24,19,24015,0,60,935,bagen,936,42.917976,-78.800491,1596137426,24,24015,0,2072,
1008,23,19,23015,0,-240,935,hrtpk,931,42.947704,-78.864777,1596137429,23,23015,0,2058,
1010,23,19,66003,0,-60,937,bdyfl,936,42.911049,-78.839134,1596137429,66,66003,0,2056,
1014,22,20,18005,0,0,955,twyml,955,42.903156,-78.783485,1596137411,18,18005,0,2043,
1016,0,0,24017,4,1740,936,marmn,965,42.877277,-78.877769,1596137450,24,24017,0,2070,
1017,18,19,18004,0,120,942,spkls,944,42.893669,-78.854057,1596137420,18,18004,0,2041,
1018,47,20,13004,0,-60,935,eccn,934,42.949520,-78.744064,1596137437,13,13004,0,2034,
1020,2,19,2009,0,0,937,cltba,937,42.871723,-78.797966,1596137440,2,2009,0,1012,
1021,32,19,32011,0,0,930,amsta,930,42.940308,-78.837715,1596137446,32,32011,0,1083,
1022,19,19,19009,0,0,933,bdyba,933,42.905109,-78.813896,1596137429,19,19009,0,1070,
1023,16,20,16008,0,120,938,abtba,940,42.870678,-78.858711,1596137412,16,16008,0,1059,
1025,6,19,6011,0,120,932,sycfl,934,42.899250,-78.834366,1596137430,6,6011,0,1025,
1026,1,20,1003,0,120,943,aptml,945,42.886242,-78.802582,1596137436,1,1003,0,1006,
1027,1,19,4007,0,0,934,wmmgn,934,42.885197,-78.853539,1596137449,4,4007,0,1017,
1029,32,19,32012,0,0,935,brrtc,935,42.945423,-78.906799,1596137221,32,32012,0,1079,
1032,4,19,76002,0,120,932,bdmgn,934,42.887619,-78.864296,1596137441,76,76002,0,1103,
1038,6,20,6008,0,99999,9999,wldba,889,42.903458,-78.820747,1596134672,6,6008,0,1028,
1040,15,19,15006,0,-120,933,scl,931,42.843479,-78.791229,1596137424,15,15006,0,1047,
1043,16,19,14011,0,0,932,bgtsp,932,42.763096,-78.824242,1596137445,14,14011,0,1041,
1044,42,19,42005,0,0,930,mohel,930,42.886929,-78.872368,1596137412,42,42005,0,1035,
1045,15,20,15007,0,0,931,basen,931,42.866634,-78.824356,1596137414,15,15007,0,1048,
1047,14,20,14007,0,-60,932,mercy,931,42.852474,-78.818138,1596137436,14,14007,0,1039,
1048,32,20,32013,0,0,942,twyml,942,42.902771,-78.783669,1596137448,32,32013,0,1087,
1049,4,20,4006,0,120,963,twyml,965,42.902634,-78.783707,1596137433,4,4006,0,1019,
1052,15,20,15008,0,0,946,sogat,946,42.827778,-78.754486,1596137039,15,15008,0,1046,
1057,8,19,13005,0,0,950,wtfrt,950,42.880276,-78.882980,1596137403,13,13005,0,2035,
1061,26,20,26005,0,720,890,twyml,902,43.042030,-78.743362,1596136133,26,26005,0,2092,
1062,44,19,44007,0,120,931,socam,933,42.955517,-78.821045,1596137439,44,44007,0,2088,
1065,13,20,44006,0,99999,9999,socam,936,42.958210,-78.817322,1596137451,44,44006,1,2089,
1066,155,20,155001,0,0,930,4pts,930,43.073959,-78.981766,1596137416,155,155001,0,3112,
1104,0,0,47004,4,-60,946,socam,945,42.917015,-78.861908,1596137449,47,47004,0,2093,
1105,44,20,44008,0,0,940,lkpt,940,43.169712,-78.689980,1596137448,44,44008,0,2087,
1108,24,19,24011,0,0,930,marmn,930,42.877277,-78.877953,1596137426,24,24011,0,2069,
1109,8,20,8007,0,-60,934,socam,933,42.947239,-78.830200,1596137396,8,8007,0,2004,
1110,18,20,18006,0,-120,937,genjf,935,42.878433,-78.855843,1596137451,18,18006,0,2042,
1111,23,20,23012,0,60,936,brrtc,937,42.945366,-78.893883,1596137403,23,23012,0,2057,
1112,12,19,12020,0,0,931,utica,931,42.911186,-78.859863,1596137405,12,12020,0,2022,
1114,12,19,12016,0,0,934,knegt,934,42.948833,-78.803848,1596137424,12,12016,0,2026,
1116,23,20,23014,0,-180,934,mnfil,931,42.925869,-78.839172,1596137399,23,23014,0,2061,
1118,23,20,23018,0,-60,934,bdyfl,933,42.878159,-78.839989,1596137434,23,23018,0,2020,
1119,12,19,12013,0,360,941,nghmp,947,42.910881,-78.899879,1596137328,12,12013,0,2024,
1120,12,20,12012,0,120,931,utica,933,42.911709,-78.865189,1596137443,12,12012,0,2023,
1124,13,20,8008,0,-180,936,flfry,933,42.915283,-78.862511,1596137403,8,8008,0,2007,
1126,23,20,23011,0,0,945,brrtc,945,42.945587,-78.906761,1596137430,23,23011,0,2059,
1127,26,20,22006,0,0,929,twyml,929,42.903267,-78.783371,1596137397,22,22006,0,2047,
1128,12,20,12017,0,0,930,ctyli,930,42.958679,-78.814789,1596137438,12,12017,0,2027,
1129,24,19,24012,0,-120,938,marmn,936,42.889378,-78.872185,1596137444,24,24012,0,2018,
1130,22,20,22004,0,60,937,bstgn,938,42.903816,-78.856369,1596137433,22,22004,0,2046,
1202,2,20,2008,0,0,935,fltbk,935,42.847469,-78.697311,1596137371,2,2008,0,1011,
1204,46,19,46003,0,180,933,twyml,936,42.903706,-78.781738,1596137408,46,46003,0,1102,
1205,2,19,1005,0,-180,931,tcbfl,928,42.883080,-78.875534,1596137397,1,1005,0,1004,
